,title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url,Job
967,Стажер-программист 1С,,Алматы,АЛМАЗБЕКОВ,19-07-2023,"Сертификат о прохождении курса по завершению. Ты ответственный, целеустремлённый и исполнительный.",Обучение работе в программе 1С от администрирования до программирования.,,Нет опыта,Стажировка,https://hh.ru/vacancy/82954970,Programmer
968,Android - разработчик (Junior+/Middle),,Астана,Тамур,10-07-2023,Хорошего знания языка Kotlin. - Хорошего знания юай фреймворка Jetpack Compose. - Опыта работы с асинхронным программированием. Понимание его принципов. - ,"Flow/Coroutines. - Разрабатывать нативное приложение под Android с использованием Jetpack Compose. - Участвовать в разработке нового функционала. - Дорабатывать существующее приложения, багфикс. - ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83223168,Programmer
969,Backend Node.js разработчик,400000 KZT,Астана,KDS Solutions,17-07-2023,Опыт работы в разработке веб-приложений с использованием ExpressJS/TotalJS и сопутствующих технологий не менее 2 лет. - Глубокое понимание NodeJS...,"Разработка архитектуры веб-приложений на основе ExpressJS/Total.js, определение структуры компонентов и принятие технических решений. - Создание высококачественного и масштабируемого кода...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83514128,Programmer
970,Программист-схемотехник,,Астана,SpaceLab,03-07-2023,"Требуемый опыт работы: 1–3 года. Опыт работы от 1-3 года. Требование: знание STM, ESP, ATMEGA, TMS чипов. ","Схемотехника, трассировка плат, программирование чипов.",,От 1 года до 3 лет,Проектная работа,https://hh.ru/vacancy/82903692,Programmer
971,Разработчик С++,300000 - 1000000 KZT,Алматы,«Научно-Исследовательская Лаборатория «Гамма Технологии»,17-07-2023,"Твердые знания языков программирования С, С++. Опыт разработки приложений на языках С, С++ не менее 2-х лет. ",Разработка программного обеспечения.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/55839478,Programmer
972,Программист 1С,90000 - 300000 KZT,Актау,Информационный Технологический Сервис,20-07-2023,Опыт работы от 2-х лет. Высшее или среднее профессиональное образование. Практические навыки программирования на платформе 1С:Предприятие 8...,Администрирование и конфигурирование программ 1С. Поддержка и обслуживание платформы 1С 8.2/8.3. Автоматизация бизнеса клиентов с...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83757000,Programmer
973,Middle Python Developer,,Алматы,AVIATA.KZ,22-07-2023,"Опыт работы с технологиями Redis, Rabbit MQ, Docker, либо с их аналогами. Опыт работы с SOAP, Web services и REST. ",Разработка web части сайтов. Разработка REST сервисов. Разработка микросервисов. Разработка клиентов для работы со сторонними API. Написание unit тестов. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83188462,Programmer
974,Front-end разработчик (Svelte),400000 KZT,Алматы,Med365,29-06-2023,"опыт работы с любым из следующих фреймворков: Angular, React, Vue, Svelte. - уверенное знание TypeScript, Javascript и ES6. - ","написание кода шаблонов и компонентов для взаимодействия с внешними сервисами. - поиск и отладка проблем, работа с существующим кодом, написанным другими...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82753415,Programmer
975,Android разработчик,300000 - 300000 KZT,Алматы,TMT INC,22-07-2023,"Опыт разработки приложений под Android. Понимаете, что такое WebView приложения, и умеете их разрабатывать. Знаете, что такое DeepLinks и как...",Создание мобильных приложений на платформе Android.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83402509,Programmer
976,ML-разработчик в RecSys,,Алматы,Яндекс,13-07-2023,Больше двух лет занимались промышленным ML. Хорошо знаете Python или C++. Работали в поисковых проектах или над рекомендательными системами.,Команда ML-проектов Браузера помогает внедрять в продукты генеративные и классические методы и разрабатывает собственные проекты на основе машинного обучения. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83412768,Programmer
977,PHP-разработчик (Laravel),,Караганда,"Олимп КДЛ, ТМ (ТОО Мырза Хан)",18-07-2023,"PHP 7-8, MySQL. Понимание принципов OOП. Уверенные знания Laravel. Опыт работы с Vue. Знание фреймоворка Yii2. ","Разработка web-приложений и сайтов, доработка существующих проектов. Интеграции с различными сервисами.",,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/83590782,Programmer
978,Мобильный разработчик React Native,,Алматы,Орион Система,20-07-2023,JavaScript ES6+ / TypeScript. Опыт разработки на JavaScript/Typescript от 1-го года. Уверенное владение React.js и React Native. ,Разработка и поддержка мобильного приложения.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83724836,Programmer
979,Back-end разработчик,400000 KZT,Алматы,PAYDA Accounting Development (ПАЙДА Аккаунтинг Девелопмент),24-07-2023,"Уверенное знание Python и фреймворка FastApi. Знание принципов ООП, SOLID, паттернов проектирования. Опыт с микросервисной и монолитной архитектурами. ",Разработка и настройка ПО для интеграционных сервисов на основе микросервисной архитектуры. Создание новых систем и рефакторинг существующих систем. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82522439,Programmer
980,Python backend разработчик,300000 - 500000 KZT,Алматы,«DZHANDOSOV SOFT»,27-06-2023,Опыт работы с Python 3.6+. Опыт работы с PostgreSQL и его администрирование. Хорошее знание Django 3.2 и...,Разработка Web-приложений и сервисов. Сопровождение и поддержка Web-приложений. Написание интеграционных тестов. Шаблоны проектирования.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82508298,Programmer
981,Web-разработчик,150000 KZT,Алматы,Истамбеков Аден Рустамович,12-07-2023,Знание микросервисов. REST. Gitlab Cl.,Поддержка готового сайта. Разработка новых разделов. Работа с CRM. Go-kit.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83317179,Programmer
982,Разработчик PHP (удаленно),,Алматы,FintechSoft (ФинтехСофт),15-07-2023,"Опыт работы с языком программирования PHP и фреймворками, такими как Laravel, Symfony или Yii2. Знание HTML, CSS и JavaScript...","Разработка и поддержка веб-приложений на языке программирования PHP. Создание эффективного и масштабируемого кода, соответствующего требованиям проекта. Интеграция веб-приложений...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83471692,Programmer
983,Developer,2000 - 2500 USD,Караганда,LenaSoftTeam spol.s r.o.,03-07-2023,"Мы ищем опытного разработчика с многолетним опытом работы на C#, MS SQL, умеющим взаимодействовать с командой разработчиков, для чего необходим...",О продукте: Автоматическая платформа торговли ценными бумагами. Минимально 5+ лет в разработке программного обеспечения .NET C#. Разработка баз данных...,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/76601398,Programmer
984,Frontend Senior Developer (Team-Lead),1000000 KZT,Алматы,Зина Групп,26-06-2023,"Стек: Vue 3 , TypeScript, JavaScript, Quasar as UiKit. Sentry / storybook (+ Figma integration). Писать код, много кода. Опыт коммерческой разработки...",Разрабатывать новые компоненты нашего продукта с нуля. Участвовать в разработке архитектуры. Проводить code-review коллег. Улучшать существующую часть продукта. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82393981,Programmer
985,Middle Python Разработчик,,Алматы,Arbuz Group (Арбуз Груп),01-07-2023,"Опыт работы от 2-лет. Понимание алгоритмов и структур данных. Программирование на Python (FastAPI, SQLAlchemy). Умение писать чистый, тестируемый код. ","Распил монолита написанной на PHP на Python. Создание и программирование алгоритмов логики работы интерфейсов и систем. Проектирование систем, подсистем и...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82870573,Programmer
986,Middle Unity Developer / Разработчик на Unity,250000 - 450000 KZT,Павлодар,TECHNICAL CAPABILITIES CIS,18-07-2023,"Высшее техническое образование. Опыт разработки приложений под мобильные платформы (iOS, Android) от 5-ти лет. Опыт работы в гейм-деве...",Введение в компанию. Разработка программного кода игровых приложений для мобильных платформ на C# в Unity. Взаимодействие с командой проекта: другим...,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83601486,Programmer
987,Программист-разработчик ТОО Актех,,Алматы,AKTEH (АкТех),10-07-2023,"Базовые знания в разработке любых клиент серверных приложений. Базовые знания работы с СУБД MS SQL, SQLite и т.п. ",,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83192712,Programmer
988,"Full-stack C# разработчик (Middle+), удаленно",2400 USD,Караганда,Ерошенко,24-07-2023,"Знание C# и Net Core. Понимание принципов веб-дизайна и верстки. Знание Javascript, jQuery, CSS, Bootstrap. Дисциплинированность, желание изучать новые...",Разработка ПО на C# Net Core + Создание пользовательских интерфейсов. Оптимизация и доработка существующих проектов.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83917138,Programmer
989,Менеджер по продажам международных транспортных услуг / BDM / Business development manager,700000 - 1500000 KZT,Алматы,FM Logistic,12-07-2023,Опыт работы на аналогичной позиции в сфере транспортной логистики не менее 2-х лет.  Опыт поиска и привлечения новых клиентов.  ,"Управлению цепочкой поставок, таких как складирование, перевозки. Всеми видами транспорта, упаковка и расфасовка, таможенное. Оформление.  Продвижение на рынке всего спектра...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/77692368,Programmer
990,Senior IOS Developer,,Алматы,Arbuz Group (Арбуз Груп),30-06-2023,"Опыт работы от 3 лет. Уверенное знание Swift. Наличие в App Store приложений, в создании которых кандидат принимал. Участие. ",Разработка и поддержка мобильного приложения под IOS. Отладка и участие в тестировании приложения. Размещение приложения в AppStore. Разработка инструкций по...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82844313,Programmer
991,Android-разработчик,,Алматы,QOMEK KAZAKHSTAN (КОМЕК КАЗАХСТАН),04-07-2023,Понимание принципов работы HTTP и REST. Знание методов обеспечения безопасности в мобильных приложениях. Знакомство с популярными паттернами проектирования. ,Команде.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82968642,Programmer
992,Программист С++ (Поведение летательных аппаратов),,Алматы,Eagle Dynamics,13-07-2023,"Уверенное владение С++. Умение работать с чужим кодом (зачастую недокументированным). Знания общей физики. Знания аэродинамики, современных и исторических ЛА и...","Настройка поведения ИИ летательных аппаратов их лётной модели и модели повреждений. Разработка навигационных задач (взлёт/посадка с аэродромов, кораблей, подготовленных...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/80613859,Programmer
993,Программист-схемотехник,,Астана,WSE,03-07-2023,"Построение электрических схем и базовых UML диаграмм (прецедентов, классов, последовательностей). Любить электронику и паяльник. Требования: Высшее техническое образование. ","Комплексная разработка электронных приборов в области промышленной автоматизации (схемотехника, ПО, пусконаладка). Реверс-инжиниринг электронных приборов. Работа в Altium Designer. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82886116,Programmer
994,Frontend-разработчик (middle),,Алматы,Международная беттинг компания Parimatch (ТОО БК PM Бет),24-07-2023,"Релевантный коммерческий опыт от 2-х лет. Уверенное знание JS (vanilla, ES5+). Уверенное знание React. Эксперт в HTML+CSS...","Разработка кроссплатформенных веб-приложений (desktop, mobile) с использованием React и нашей системы дизайна. Подготовка A/B тестов на фронтенде. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83258599,Programmer
995,Разработчик по FLIGHTDYNAMICS / BACKEND Developer,,Астана,DOCUMENTOLOG CREATIVE STUDIO,12-07-2023,"Высшее образование: техническое или естественнонаучное направление (математика, механика и тд.). Обязателен опыт работы по разработке программного обеспечения для управления движением...","Программирование, моделирование полёта, динамики пространственного движения КА и работы системы управления в среде разработки Visual Studio/ IntelliJ IDEA (на C...",,Нет опыта,Полная занятость,https://hh.ru/vacancy/83311652,Programmer
996,Linux программист,200000 KZT,Алматы,Logic Development,10-07-2023,Знание linux. Знание сетей tcp/ip. Исполнительность и трудовая дисциплина.,Интеграция оборудования видеонаблюдения и скуд с web. Программирование. Понятная задача на уже существующей боевой среде.,,От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/83247491,Programmer
997,Мобильный разработчик,,Шымкент,beyinfotech,30-06-2023,"Опыт работы в разработке мобильных приложений для платформы iOS и/или Android. Знание языков программирования, таких как Swift, Objective-C...",Разработка и поддержка мобильных приложений для операционных систем iOS и/или Android. Участие во всех этапах жизненного цикла разработки приложений...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82821450,Programmer
998,1С Разработчик,500000 - 900000 KZT,Астана,Коркем Телеком,26-06-2023,Отличное понимание функционала 1С. Бухгалтерия и 1С. ЗУП4. Базовые знания бухгалтерского учета. Знание SQL. Знание архитектуры платформы...,"Сопровождение текущих систем 1С. Бухгалтерия 8.3, 1С. ЗУП. Доработка конфигураций 1С: создание новых форм документов, отчетов...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82383947,Programmer
999,Fullstack разработчик,,Алматы,"Small, ТМ (Скиф Сауда, ТОО)",01-07-2023,"Опыт работы в области веб-разработки от 2-х лет (Портфолио приветствуется). Опыт работы с фронтенд-технологиями и фреймворками, такими...","Разработка и реализация веб-приложений в соответствии с требованиями проекта. Это включает создание функциональных и эстетически привлекательных пользовательских интерфейсов, реализацию...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81440773,Programmer
1000,Web-разработчик,150000 - 500000 KZT,Талдыкорган,Частная компания “Automated Communication Solutions Ltd.”,24-07-2023,"Знание HTML5, CSS, JavaScript (jQuery, Ajax), Bootstrap, Laravel. Понимание клиент-серверной архитектуры HTTP протокола, умение писать код, которому не...",Доработка существующего функционала корпоративной CRM системы. Автоматизация бизнес процессов предприятия созданием корпоративных подпрограмм. Создание нового функционала. Участие в разработке и...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83587940,Programmer
1001,Golang разработчик,,Алматы,Prime Source,30-06-2023,"Опыт разработки на Go от 3-х лет (Fiber, Gorm, Gorilla, Fast HTTP, .net/HTTP). Хорошее понимание принципа функционального программирования. ",Разработка и развитие новых и существующих проектов. Оптимизация производительности приложения. Взаимодействие с внешними API. Тестирование и документирование кода. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82819316,Programmer
1002,Java разработчик Middle,,Алматы,ICORE-Integration,24-07-2023,"Знание и опыт разработки на Java (Core, Spring Boot, Hibernate). Понимание принципов ООП и умение их применять. Понимание принципов работы...",Написание backend части программного обеспечения. Разработка нового функционала. Сопровождение и доработка существующего функционала. Разработка нового функционала и сопровождение/доработка существующего...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83313297,Programmer
1003,Программист-стажер 1C,,Алматы,Первый БИТ,19-07-2023,"Законченное образование (высшее или средне-специальное). Высокая обучаемость, развитое логическое мышление, коммуникабельность и стрессоустойчивость. Умение программировать на любом языке будет...","Установка, настройка, обновление программных продуктов 1С. Обучение и консультирование пользователей по ведению учета в различных конфигурациях 1С. ",,Нет опыта,Полная занятость,https://hh.ru/vacancy/78254940,Programmer
1004,Программист на CLU,45000 - 55000 KZT,Курчатов (Казахстан),HR-Bot,13-07-2023,Опыт в разработке приложений на языке CLU более 6-и лет. Опыт разработки приложений с использованием реляционных СУБД (опыт работы...,Участие в проектах по разработке бизнес приложений в качестве программиста-разработчика бизнес приложений на CLU.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83392336,Programmer
1005,Backend developer (jun+/Middle/Middle+) Laravel,,Алматы,ASSAR TEAM,05-07-2023,"уверенное знание laravel/php, rest full api, ООП, mysql, git, nginx, rabbitMQ. - есть опыт работы с ubuntu +18.04...",Middle/Middle+ Backend developer (PHP/Laravel). - развитие и поддержка существующих решений. - high load оптимизация. - разработка при необходимости SPA-проектов. - ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83034268,Programmer
1006,1С Разработчик / 1C Developer,,Алматы,Крупная международная ритейл компания,03-07-2023,"Знание английского языка для коммуникации с головным офисом. Знание 1С 8.3 УТ, ЗУП, БУХ. Знание Oracle, MSSQL, Trasact...","Участие в проектах по внутренней автоматизации на базе программных продуктов 1С. Поддержка типовых конфигураций (ЗУП,БУХ). Написание отчетов, обработок...",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/82922400,Programmer
1007,Программист 1С (разработчик),1000000 KZT,Алматы,Бостан,03-07-2023,"Знание ПО 1С 8.3. Нетиповые конфигурации 1С: Зарплата и управление персоналом, 1С:Бухгалтерия, Управление торговлей, Управление...",Разработка конфигураций под задачи заказчика. Обновление не типовой конфигурации. Настройка обмена между нетиповыми конфигурациями 1С. Ведение проектов. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82915564,Programmer
1008,Разработчик Low-code (ELMA),,Караганда,"Олимп КДЛ, ТМ (ТОО Мырза Хан)",18-07-2023,"Техническое образование (ИТ, математическое, техническое). Опыт работы с реляционными СУБД (MSSQL\ MySQL\ PostgreSQL\Oracle), знание SQL. Опыт программирования C#, JavaScript...",Реализовывать решения на платформах ELMA. Участвовать в тестировании решения. Поддерживать и развивать решения. Взаимодействовать с аналитиками и разработчиками.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83590808,Programmer
1009,Middle+/Senior JS Fullstack и Frontend разработчик,800000 - 1200000 KZT,Алматы,SoBes,18-07-2023,"Необходимые навыки и опыт: * Высокий уровень владения React и NextJS. * Знание Mui, MobX и REST API - обязательное условие для этой...",,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/81877349,Programmer
1010,Разработчик бэкенда на Java в Путешествия,,Алматы,Яндекс,19-07-2023,Знаете классические алгоритмы и структуры данных. Умеете проектировать системы.,"Яндекс Путешествия — сервис для планирования поездок по России и миру. Мы не только помогаем пользователям бронировать отели, искать билеты на...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82921404,Programmer
1011,Golang-разработчик,,Алматы,Банк ЦентрКредит,10-07-2023,"Опыт работы с микросервисной архитектурой. Понимание принципов DDD, паттернов проектирования. Опыт работы с реляционными базами данных Oracle, PostgreSQL. ",Разработка и развитие новых и существующих продуктов. Оптимизация производительности приложения. Взаимодействие с внешними API. Тестирование и документирование кода. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81892859,Programmer
1012,Менеджер по развитию бизнеса / Business Development Manager,250000 - 1000000 KZT,Актау,Бикада,24-07-2023,"Общаться с клиентами спокойно и живо, не боясь их статуса и должности.","Находить контакты потенциальных клиентов и связываться с ними. Проводить встречи, презентовать наши услуги. Готовить коммерческие предложения. Придумывать решения под задачу...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83936750,Programmer
1013,Middle Golang разработчик,,Алматы,Airba Marketplace,03-07-2023,"Аналогичный опыт работы не менее 2-х лет. Глубокое понимание парадигмы функционального программирования, богатый опыт его использования. Знание GO. ",Построение безопасности приложений.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82910480,Programmer
1014,Full-stack разработчик,,Алматы,Банк ЦентрКредит,04-07-2023,Высшее техническое образование. Знания работы карточного оборудования. Навыки по настройки карточного оборудования. Навыки разработки в среде PL/SQL. ,Развитие мультивендорного ПО на устройствах самооблуживания. Разработка сценарицев АТМ и POS. Проведение сертификационных работ на карточном оборудование. Отслеживание причин возникновения...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82952792,Programmer
1015,Программист-разработчик,,Алматы,СОЛО ЛЛП (SOLO LLP),22-07-2023,Образование высшее. Опыт работы от 1 года.,Программирование микроконтроллеров типа STM 32 и подобных. Разработка программ с нуля. Отладка программ. Внедрение ПО и организация его работы. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82094409,Programmer
1016,Laravel Back End разработчик,200000 - 400000 KZT,Алматы,Nomad Standard Consulting,13-07-2023,"Умение разбираться в чужом коде. Знание принципов ООП, паттернов проектирования. Отличное знание PHP/Laravel 9.x. Опыт работы на Laravel...",Доработка/рефакторинг существующих проектов. Разработка проектов с нуля согласно требованиям ТЗ. Проектирование и разработка новых сервисов. Разработка API. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83387987,Programmer
1017,Разработчик на Unreal Engine,,Алматы,Fntastic» (Фнтастик),23-07-2023,Применять аналитическое и критическое мышление для решения нестандартных задач.  Опыт программирования на C++.  Умение работать с системами контроля версий (Git...,Fntastic — международная организация со штаб-квартирой в Сингапуре.  Разрабатывать новые и совершенствовать существующие элементы игровой логики.  Программировать различные компоненты игровых...,,Нет опыта,Полная занятость,https://hh.ru/vacancy/83725622,Programmer
1018,Business Development Manager,,Алматы,COREX,21-07-2023,Degree in administration or business field would be an asset. Knowledge of pharmaceutical or logistics industry would be a plus. ,Meeting assigned targets by generating business from new and existing clients. Pro-actively hunting for target organizations and establishing communications...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83809683,Programmer
1019,Backend senior/middle разработчик,550000 KZT,Алматы,BTS architects,01-07-2023,Опыт более 3 лет в разработках. Опыт работы в machine learning.,Разработка приложения и вебсайта. Работа в команде разработчиков.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82870312,Programmer
1020,Java разработчик (ESB-разработчик),,Астана,Банковское сервисное бюро Национального Банка Казахстана,05-07-2023,"Высшее образование в области информационных технологий или сертификации, связанные с ESB-технологиями от Software AG. Знание Active Directory, принципы работы...","Разработка/доработка новых требований, сопровождение текущих ИС. Работа в команде, участие в рабочей группе. Поддержка и масштабирование созданных интеграций. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83005415,Programmer
1021,Ruby Developer,,Алматы,Alameta,21-07-2023,"4+ лет опыта с Ruby, с использованием Ruby on Rails. Опыт с DB: SQL (PostgreSQL), NoSQL(Redis), Elasticsearch. ",Cоздание агрегаций данных и работа с внутренними сервисами. Участие в разработке новых проектов и поддержка существующих.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83802546,Programmer
1022,Инженер - программист по разработке ПО (Middle C++ Developer),,Астана,Qaz Rail Automatic,03-07-2023,"Твердые знания языков программирования С, С++. - Знание STL, Qt, Linux, POSIX, Jenkins. - Опыт работы с RS-232, RS-485, Ethernet...",,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82898657,Programmer
1023,Flutter-разработчик,1000000 - 1500000 KZT,Алматы,CtrlA,02-07-2023,Знание английского языка.,Разработка мобильного приложения (система Flutter).,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82878683,Programmer
1024,Middle Python Developer,,Астана,Itransition,13-07-2023,2+ years of experience in IT. Experience in Python web development within Fast API framework with async requests. ,,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83409606,Programmer
1025,Middle IOS разработчик,,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/ALTEL),10-07-2023,"Отлично знаешь iOS SDK и архитектуру iOS. Отлично владеешь Swift. Знаешь и применял в работе MVVM, MVP, MVI. ",Разрабатывать новые компоненты/модули в имеющемся приложении. Поддерживать уже существующие компоненты/модули. Проектировать (вместе с командой и тех. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83188081,Programmer
1026,Разработчик Full Stack в Яндекс Вертикали,,Алматы,Яндекс,21-07-2023,"Любите проектировать архитектуру, а затем писать код. Работали в сфере финтеха.","CM.Finance — совместный продукт Auto.ru и CM.Expert, который помогает кампаниям выкупать автомобили с минимальными рисками. Сервис предоставляет мощную realtime-платформу по...",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83812853,Programmer
1027,Senior Backend developer (Remote),3000 - 4500 USD,Алматы,РОДЖИИ ЕВРОПА,07-07-2023,"Отличное знание Java. Опыт создания REST-api. Опыт в написании микросервисов. Знание алгоритмов, структур данных и принципов выбора эффективных решений. ","Разработка облачного сервиса для компании Роджии. Участие в проектировании и разработке смежных компонент (облачные модули, вычислительные модули, графика и др.).",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83156182,Programmer
1028,Frontend developer vue middle,,Астана,АДмастерс,19-07-2023,Новые знания и сильное окружение. Опыт коммерческой frontend разработки от 3-х лет. Знание современных стандартов и методов разработки веб...,"Поддерживать и развивать архитектуру проекта. Поднимать новый проект для переноса сайта на новые технологии (TypeScript, Vue3 +Vuetify) Разбирать старые...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83667280,Programmer
1029,Full Stack Developer,,Кокшетау,Eurasia Group Kazakhstan,10-07-2023,"Уверенные знания Python / Django. Уверенное знание JS (ES5, ES6). Уверенное знание React или Vue.js. Возможность сверстать страничку используя...",Доработка существующих проектов. Разработка API. Оперативно сдавать текущие проекты и приступать к новым. Проектирования архитектур веб-приложения. Проверка кода других...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81846033,Programmer
1030,Junior Ruby on Rails Developer,,Астана,Itransition,11-07-2023,"Basic Ruby programming skills. Understanding of web development principles. Understanding the basics of version control systems (Git, Subversion). ",,,Нет опыта,Полная занятость,https://hh.ru/vacancy/83267445,Programmer
1031,Программист 1C,200000 - 800000 KZT,Актобе,Rubin Servis,10-07-2023,Опыт работы в конфигурировании на управляемых формах. Желание развиваться как специалист.,"Доработка типовых и отраслевых конфигураций, разработка отчетов и обработок. Обновление нетиповых конфигураций. Участие в проектах.",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83190624,Programmer
1032,Backend разработчик/Программист (str junior / middle),350000 - 500000 KZT,Шымкент,Oktrening,23-07-2023,,"3. Вам нужно будет попунктно выполнять задачи по разработки функционала, так же тестировать, выявлять баги и устранять их, достигая поставленных...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83759656,Programmer
1033,Разработчик NO CODE,200000 - 300000 KZT,Алматы,Частная компания “Automated Communication Solutions Ltd.”,23-07-2023,Уметь работать с базами данных. Обладать алгоритмическим мышлением. Умение адаптироваться под разные задачи/ многозадачность. Уверенный пользователь ПК и Google таблиц. ,"Обучение в сфере построения бизнес-процессов и автоматизации коммуникаций основанной на AI. Отслеживание состояния продукта, его статистику и хода выполнения...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83042328,Programmer
1034,Разработчик процессов Elma BPM,,Алматы,Цифровизация,13-07-2023,Знание и хороший опыт работы с системой ELMA.,Разработка и запуск в эксплуатацию бизнес-процессов для компании на ELMA BMP.,,Более 6 лет,Проектная работа,https://hh.ru/vacancy/83395079,Programmer
1035,Программист 1С,300000 KZT,Алматы,Ирбис Soft»,03-07-2023,"Иметь знание SQL, умение работать с базами данных. Иметь понимание принципов ООП. Приветствуется опыт работы в 1С.",Разрабатывать интеграционные модули. Сопровождать и поддерживать разработанный функционал (service desk). Тестировать свой код.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82888101,Programmer
1036,Senior Full stack Developer,1000000 - 1500000 KZT,Астана,Development Support Services,20-07-2023,"Отличное знание: Python, Django, Django Admin, Django REST Framework 6 / 7, React, Redux. - Базовые знания: Docker, Kubernetes, etc. - ",Разрабатывать API для мобильных приложений клиента и драйвера. - Писать внутреннюю админку для трекинга и управления водителями. - Улучшать визуализацию данных на...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83774456,Programmer
