title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Frontend-разработчик VUE.JS,400000 - 500000 KZT,Алматы,«DZHANDOSOV SOFT»,27-06-2023,"Уверенные знания HTML5, CSS, Java Script. Уверенные знания Vue.js. Умение разобраться в чужом коде и готовность работать уже с...",Поддержка существующего кода на vue.js. Написание нового кода на vue.js. Участие в полном цикле разработки (от проектирования до запуска). ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82508039
Веб-разработчик,,Павлодар,КМГ-Кумколь,05-07-2023,"Образование средне-специальное (техническое, информационные технологии). Опыт работы не менее 1 года.",Поддержка и разработка веб-приложений. Анализ ранее реализованных решений и проведение рефакторинга имеющегося кода. Ведение проектной и технической документации (инструкции...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83021479
Java-разработчик,250000 - 1000000 KZT,Астана,Центр электронного факторинга,17-07-2023,"Java 8; Spring Boot; PostgreSQL, React.Js. Хорошее знание основ ООП и принципов проектирования приложений. Опыт работы с любым из ORM...","Разработка, тестирование и поддержка веб-приложений с использованием Java. Участие во всех этапах разработки, включая проектирование, реализацию, тестирование и развертывание...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83513195
Программист 1С,1500 - 2500 EUR,Астана,Meta Sistem,07-07-2023,Знание встроенного языка программирования 1С:Предприятие 8. Знание методов программирования. Знание основ конфигурирования и администрирования 1С:Предприятие 8. ,Программная доработка конфигураций 1С-Предприятие. Модификация и обновление существующих объектов оперативного и управленческого учета. Создание новых блоков учета.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82761977
Golang разработчик Middle,,Астана,"МЕЧТА, ТМ (Мечта Маркет, ТОО)",17-07-2023,"Хорошее знание Golang. Опыт не менее 2 лет. Умение писать тесты (юнит, интеграционные). Умение писать/настроить swagger документацию на API. ","Разработка сервисов. Доработка существующих проектов. Принятие участия в формировании идей, обсуждения их реализации. Изучение новых технологий, возможности их использования в...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83542347
"Программист (SMM, SEO)",200000 - 250000 KZT,Костанай,Гермес 4,30-06-2023,Опыт от 2х лет. Профессиональное владение пк.,"Ведение страниц компании в интернете. Заполнение рекламных площадок (olx, allbiz). Ведение рекламных компаний. Доработка и наполнение сайта.",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82837193
PHP-разработчик,500000 - 1000000 KZT,Алматы,OneVision,05-07-2023,"Git. Php. Postgres. Clickhouse. Redis. Docker, docker-compose. Kubernetes - grpc.",Разработка информационных систем с нуля. Исправление багов. Разработка новый фич. Код ревью. Делиться опытом с командой. Писать dockerfile для образов...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82916033
Java Developer,,Алматы,Axenix (ранее Accenture),20-07-2023,"Применяешь на практике Spring Boot, Spring Data, Spring Security. Имеешь опыт создания распределённых систем с большой нагрузкой. На всю катушку...","Чувствуешь себя как рыба в воде в Spring и его экосистеме. Проводишь код ревью, быстро выявляешь типичные ошибки в коде. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83759615
Помощник программиста,100000 KZT,Кокшетау,I.T.Expert,04-07-2023,Быстрая обучаемость. Умение разбираться в документации. Ответственность.,"Обслуживание клиентов. Различная работа по настройке ПО и оборудования. Поддержка и сопровождение 1С, кассовых аппаратов. Монтаж и обслуживание ЛВС...",,Нет опыта,Полная занятость,https://hh.ru/vacancy/82967497
Python разработчик,,Алматы,Страховая компания Freedom Finance Insurance,17-07-2023,Backend Python (framework Django). Frontend ReactJS. Дополнительно C# ASP.Net Core > 6.0.,"Разработка, внедрение информационных систем компании. Разработка интеграционных сервисов. Поддержка и развитие проекта dtp.kz.",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83544553
Старший инженер-разработчик (Senior Reservoir Engineer),,Аксай (Казахстан),Карачаганак Петролиум Оперейтинг Б. В.(КПО),24-07-2023,"Высшее образование (нефтяная инженерия, геология, нефтегаз или смежной специальности) и стаж работы в должности инженера-разработчика не менее 4 лет. ","Основные функции: Изучение симуляционной модели коллектора на основе данных гидродинамической и геологической моделей, используемых в КПО при оценке возможностей разработки...",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83911368
Разработчик 1С,500000 - 1000000 KZT,Астана,Маханова,19-07-2023,"Отличное знание платформы 1С:Предприятие 8: обычные и управляемые формы, язык запросов, СКД, БСП, расширения. Знание одной или нескольких...","Разработка нового функционала на платформе 1С (включая доработки, изменения, улучшения, проектные работы). Рефакторинг. Код-ревью. Отладка. Управление релизами/редакциями...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83677174
Веб-разработчик,300000 KZT,Алматы,initkz,23-07-2023,"Уверенное знание JavaScript, HTML5, CSS. Уверенное знание и понимание принципов методологии БЭМ. Хорошее знание PHP, Git. Опыт работы с...","Оффлайн, в городе Алматы. Обзор достижений каждые 6 месяцев.",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83250398
Java разработчик,,Алматы,Народный банк Казахстана,13-07-2023,Знание языка программирования Java (Middle/Senior). Опыт разработки ETL/ELT процессов. Опыт работы с БД (Oracle / Greenplum или аналоги).,Разработка Spark приложений для обработки данных. Оптимизация существующих приложений. Активное участие в обсуждении архитектуры и концептов приложений. Разработка потоков NiFi.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83388912
Front-end разработчик (React/Vue),,Алматы,iBEC Systems,24-07-2023,"Честного, полного энтузиазма и лояльности к своей работе опытного Frontend-разработчика. Чего мы ждём от вас: Опыт работы в качестве...",Внешние и внутренние семинары или доклады.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82890784
Инженер-программист АСУ ТП,600000 KZT,Караганда,АСЭП,24-07-2023,"Образование высшее техническое (автоматизация, системы управления и т.п.). Знание общих принципов построения автоматизированных систем и сетей связи. ","Инженер решает задачи как в офисе: разработка и испытание программного обеспечения, разработка документации; так и на объектах Заказчика: сбор исходных...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83587963
JavaScript Game Developer (Playable Ads),,Алматы,G5EN KAZ,18-07-2023,"Опыт программирования от 1 года. Уверенные знания JavaScript (ES6, ООП). Знание HTML5/CSS3. Опыт работы с Pixi.js...",Разработкой мини-игр с использованием Pixi.js для внутренней и внешних рекламных сетей.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83641349
.NET Senior developer(С#),1000000 - 1400000 KZT,Астана,Inter Solutions,20-07-2023,"Опыт работы в Software Development: 4 года. Уверенное знание .NET, C#. Владение SQL, EF. Понимание ООП/GoF/SOLID. ","Разработка нового проекта. Работа с Tech Stack'ом: .NET, C#. SQL, EF. Docker, GitLab CI/CD. Code Review. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83759056
Информатик программист для работы в маркетплейсах,150000 - 200000 KZT,Алматы,Shynybayev&partners,27-06-2023,"Знание ПК, офисных программ и умение работать с электронными каталогами. Навыки информатика.","Поддержание работы маркетплейса Каспи, Вайлберс, Озон и т.д. Заполнение и контроль товаров на сайте. Ведение отчетности по работе. ",,Нет опыта,Полная занятость,https://hh.ru/vacancy/82529384
Junior Frontend developer (Angular / Ionic),,Алматы,greetgo!,23-07-2023,"Знать три столпа ООП. Хорошее знание HTML5, CSS, JavaScript. Опыт работы с TypeScript. Опыт работы с Angular. ",Разработка и развертывание web приложений на базе Angular/Ionic. Кроссбраузерная и кроссплатформенная адаптивная верстка. Работа в команде с бизнес-аналитиками...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83561669
.NET разработчик,,Алматы,Страховая компания Freedom Finance Insurance,17-07-2023,"C#, ASP.NET, MVC, .NET Core, Visual Studio. Oracle PL/SQL, Postgre SQL. Javascript, bootstrap. Python, Django. Стаж от 3-х...","Разработка, внедрение информационных систем компании. Разработка интеграционных сервисов. Доработка и сопровождение программного обеспечения.",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83541048
Инженер-программист,210000 - 273000 KZT,Павлодар,"Каустик, АО",01-07-2023,Требования: высшее образование по соответствующей специальности и стаж работы по специальности на должностях специалиста не менее 1 года или среднее...,"2.1. Заниматься разработкой, модификацией, оптимизацией проектов системы управления технологическим процессом производства хлора и соды каустической. 2.2. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82865496
Программист-разработчик (Strong Junior / Middle),350000 KZT,Алматы,DevCloud Solutions,24-07-2023,"Есть опыт в разработке проектов на .NET CORE, MVC. Уверенные знания C#: Синтаксис, ООП, Linq, async/await, работа с Json...",Web: Проектирование UI/UX. Вам интересен процесс разработки программного обеспечения.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83314691
"Монтажник-программист систем ""Умный дом"".",300000 KZT,Астана,Адилет Гасыр,23-07-2023,"5) Уверенный пользователь ПК. 6) Ежедневные отчёты. 7) Приветствуется наличие ноутбука. 8) Работать в команде лучших, соответствовать. Образование от средне...","1) Укладка кабеля. 2) Работа со специнструментами. 3) Монтаж, сборка щита, монтаж слаботочного оборудование. 4) Программирование (понимать логику).",,Нет опыта,Полная занятость,https://hh.ru/vacancy/82432673
Frontend Developer,,Алматы,ДОЧЕРНЯЯ ОРГАНИЗАЦИЯ НАРОДНОГО БАНКА КАЗАХСТАНА HALYK FINSERVICE,04-07-2023,"Знание и опыт работы с фреймворками Vue / Nuxt, TypeScript. Знание и опыт работы с JavaScript, HTML, CSS. Уметь читать и...",Проектирование и разработка функционала. Участие в обсуждении и принятии архитектурных решений. Оптимизация кодовой базы клиентской ( front - end) части платформы. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82945631
Программист,,Алматы,"ASTEL, АО",14-07-2023,Опыт работы от 3 лет и более.,"Написание приложений под Linux для встраиваемых систем и микроконтроллеров. Изменение и перекомпиляция ядра Linux, разработка модулей ядра. Портирование ядра Linux...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83415908
Начинающий Программист 1С (Junior),200000 KZT,Алматы,СВБ Интеллект Технологии,23-07-2023,Умение программировать на 1С (попросим предоставить собственные наработки). Для начала подойдет и базовый уровень разработки в 1С. ,Программирование на встроенном языке 1С: технические задания и требования будут предоставлены. Помощь сотрудникам отдела сервиса при поиске ошибок пользователей...,,Нет опыта,Полная занятость,https://hh.ru/vacancy/83285442
Программист Moodle,500000 KZT,Астана,КМГ Инжиниринг,18-07-2023,Уверенные Знание программного языка PHP/HTML/MySQL/jQuery/JavaScript. Наличие опыта системного администрирования. Опыт работы программистом не менее 5 лет...,Разработка и доработка системы дистанционного обучения (СДО) на базе Moodle под требования нашей компании. Автоматизация СДО с разными информационными системами...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83587666
Senior Frontend WEB Developer/Designer,,Алматы,TaxyMatch,21-07-2023,"Предпочтения будут отданы специалистам, глубоко вовлеченным во Frontend разработку, имеющим опыт (не менее 5 лет) активной frontend разработки и проектирования...",Разработка новых персональных партнерских WEB-приложений. Разработка нового универсального партнерского WEB-приложения. Доработка и поддержка существующих персональных партнерских WEB-приложений. ,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83827992
Backend Node.js разработчик (Middle/Senior),800000 - 2000000 KZT,Алматы,ЧАСТНАЯ КОМПАНИЯ PALADIGM TECH LAB LIMITED,11-07-2023,"Опыт более 3 лет на JavaScript/TypeScript.  Продвинутые навыки в Express, Fastify или NestJS framework.  Знание event driven архитектуры.  ","Анализ требований и реализация задач, включая работа с REST API, PostgreSQL и т.д.  Интеграция внешних сервисов и различных библиотек.  ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83292317
Менеджер по развитию бизнеса / Business Development Manager​​​​​​​,,Алматы,Нестле Фуд Казахстан,11-07-2023,1. Высшее образование. 2. Продвинутый уровень владения Excel и Power Point. 3. Развитые аналитические и переговорные навыки. 4. ,"1. Достижение на территории Казахстана и экспортных рынков( Таджикистан​, Кыргызстан, Туркменистан​, Монголия​) ежегодных целей по развитию категории готовых завтраков, доли...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83252060
Middle Developer,,Алматы,Prime Source,19-07-2023,"Опыт работы в разработке на Golang от 2 лет. Опыт работы с нереляционными, колоночными БД(Greenplum, Vertica, Векторные БД, Clichouse...","Разработка сервисов обработки потоковых данных. Интеграция с облачными сервисами AWS, Azure, GCP. Разработка приложений для сотрудников""Анализ и оценка требований. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83663166
Главный Backend разработчик,,Алматы,TECHNODOM Operator (Технодом Оператор),20-07-2023,Интерес к развитию в других технологических направлениях. Уверенное владение английским языком для чтения технической документации. Опыт работы с системами Continuous...,"Разрабатывать надёжные и высокопроизводительные решения на Java. Участвовать во всех этапах разработки, от проектирования архитектуры до поддержки продуктов в продакшене. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83754292
Fronend-разработчик React Middle,,Астана,ProPeople Global,26-06-2023,Знание паттернов и принципов проектирования. Хорошее знание и понимание основ JavaScript и опыт работы с ES6+ (ESNext). ,Поддержка и доработка front-end части проектов. Верстка и программирование компонентов.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82453477
Middle Back-end разработчик (Golang),,Алматы,TECHNODOM Operator (Технодом Оператор),20-07-2023,"Хорошее знание Go и опыт работы с ним от 2 лет. Умение писать чистый, тестируемый код на Go. ","Проектировать сервисы и структуру хранения данных в MongoDB, чтобы эффективно использовать их в будущем (с минимальным пользовательским latency). ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83759483
Backend-разработчик (Python),,Алматы,Wisk Telecom Solutions,10-07-2023,"Понимания ООП. Наличия опыта в коммерческой разработке не менее 1 года. Знания паттернов проектирования. Опыт работы с Docker, docker-compose. ",Разработка новых функций. Разработка RESTful сервисов. Настройка и оптимизация PostgreSQL. Проектирование архитектуры.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83189006
Старший Java-разработчик,500000 KZT,Алматы,Digitech Solution,20-07-2023,Разработка на Java под андроид. Желательно знание специфики POS терминалов. Умение работать в команде.,Разработка на Java под андроид. Руководство проектом.,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83758208
Team Lead Java Developer,,Алматы,Kcell,24-07-2023,Фундаментальное понимание основ CS. Высокоуровневое (архитектурное) видение программных систем и способность погружаться в детали. Отличное знание и экспертиза в нескольких...,Разработка и настройка ПО для интеграционных сервисов на основе микросервисной архитектуры. Технический анализ бизнес требований на внутреннюю разработку ПО. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83909780
Программист-разработчик,400000 - 700000 KZT,Алматы,SoftRise,22-07-2023,"SQL, PL/SQL.","Разработка ПО. Сопровождение ПО системы, предназначенной для автоматизации брокерско-дилерской деятельности, управления портфелем ценных бумаг и проч. финансовых инструментов.",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/80937931
Frontend-разработчик,,Павлодар,Публичная Компания «Freedom Finance Global PLC»,05-07-2023,Опыт в сфере веб-разработки от 2 лет на позиции middle/senior Frontend-разработчика. Экспертные навыки в верстке. ,"Разработка веб-проектов компании. Работа на стеке: html, css, верстка, js, vuejs 2, vuejs 3. Анализ и оптимизация текущей организации...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83039586
Программист на Cobol,50000 - 60000 KZT,Курчатов (Казахстан),HR-Bot,04-07-2023,Опыт в разработке приложений на языке COBOL более 6-и лет (знание IBM AS/400 - iSeries - большой плюс). ,Участие в проектах по разработке бизнес приложений в качестве программиста-разработчика бизнес приложений на COBOL AS/400.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82965564
PHP разработчик (full-stack),,Алматы,Страховая компания Freedom Finance Insurance,21-07-2023,"Laravel ООП, MVC, Bootstrap, REST, SOAP, JS библиотеки, PostgreSQL, Mysql. Опыт в оптимизации запросов, адаптивной верстке. Опыт разработки интеграционных сервисов. ","Поддержка и разработка новых модулей web сайта, интеграционных сервисов компании.",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83813154
JavaScript Game Developer (Playable Ads),,Астана,G5EN KAZ,18-07-2023,"Опыт программирования от 1 года. Уверенные знания JavaScript (ES6, ООП). Знание HTML5/CSS3. Опыт работы с Pixi.js...",Разработкой мини-игр с использованием Pixi.js для внутренней и внешних рекламных сетей.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83641348
Senior Customer Development Leader CA,,Алматы,Марс,24-07-2023,Higher education. Experience in Key Account/Customer Management. Ability to implement strategies that clearly measure performance vs KPI criteria. ,Understand the internal strategies of customers and their specifics on important for Mars product categories and retail formats. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83914056
BI Developer,,Алматы,Ridex GmbH,12-07-2023,"1-3 years of experience in data analysis, reporting or related field. Experience with BI tools (develop, set up connections...",Build and maintain dashboards and reports to interact with business users. Help business owners make more informed decisions and enhance...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83356927
Техник-программист,250000 - 250000 KZT,Костанай,ARCADA,14-07-2023,"Образование высшее профессиональное (техническое или инженерно-экономическое). Знать руководящие, нормативные и методические материалы, регламентирующие методы разработки алгоритмов и программ и...",Осуществляет техническую поддержку по IT: Поддерживает бесперебойное функционирование программного обеспечения. Устанавливает на серверы и рабочие станции программное обеспечение. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83418579
"Программист 1С: УП/УТ, ЗУП возможна удаленка",500000 - 1500000 KZT,Алматы,ИНФОРМАЦИОННЫЕ СИСТЕМЫ БИЗНЕСА,24-07-2023,Знание ERP системы будет преимуществом. Требования: Опыт работы от 1 года. Знание Программы 1С.,"Сопровождение, разработка и участие во внедрении программных приложений на платформе 1С. - Поддержка пользователей, консультирование и проведение работ по оптимальной...",,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/83910587
Бухгалтер-программист,250000 KZT,Усть-Каменогорск,"УМЗ, АО",27-06-2023,"Требования: образование Высшее инженерно-техническое, финансово-экономическое или математическое; Знание основ бухгалтерского учёта и основ объектно-ориентированного программирования. ","Разрабатывать проекты комплексной автоматизации бухгалтерского учёта в соответствии с требованиями стандартов, Учётной политики АО «УМЗ» и нормативных документов по ведению...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82489336
Веб-программист,200000 - 450000 KZT,Шымкент,Health Development,22-07-2023,Требование: Опыт работы в сфере IT. Преимуществом будет наличие образования в сфере программирования.,"Создание одностраничных сайтов на казахском и русском языках. Умение создавать коды в HTML формате. Поддержка существующих, разработка или доработка новых...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83406388
Программист-схемотехник,,Алматы,WSE,24-07-2023,"Построение электрических схем и базовых UML диаграмм (прецедентов, классов, последовательностей). Любить электронику и паяльник. Требования: Высшее техническое образование. ","Комплексная разработка электронных приборов в области промышленной автоматизации (схемотехника, ПО, пусконаладка). Реверс-инжиниринг электронных приборов. Работа в Altium Designer. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83907858
Программист-разработчик,200000 - 750000 KZT,Алматы,Novelty,11-07-2023,"Опыт разработки на стеке Java + Spring. Опыт работы с реляционными СУБД (Oracle PL/SQL, PostgreSQL). Знания и опыт работы...","Разработка и сопровождение корпоративных приложений. Изучение, анализ и рефакторинг существующей кодовой базы. Анализ и разбор инцидентов, возникающих в продуктивном окружении.",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/80484624
Business Development Specialist,,Астана,Бюро Веритас Казахстан Индастриал Сервисез,21-07-2023,"Использовать все возможные ресурсы для достижения результатов наиболее эффективным и клиентоориентированным образом. – Ориентированность на результат, при этом, быть командным игроком...","Quotation and follow-up, decide on quotations scope and price with his/her first line manager. – Participate in organization of...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83804408
Backend Nodejs developer,,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/ALTEL),10-07-2023,"Гуру Node.js, опыт работы со Strapi.js. Typescript. SQL, MySQL. Как выстроен процесс разработки: CI/CD в gitlab runner. ",Настройка CI-CD в gitlab-runner.,,Нет опыта,Полная занятость,https://hh.ru/vacancy/83202439
