title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Стажер-программист 1С,150000 - 300000 KZT,Алматы,Первый БИТ,10-07-2023,"Законченное образование (высшее или средне-специальное). Высокая обучаемость, развитое логическое мышление, коммуникабельность и стрессоустойчивость. Умение программировать на любом языке будет...","Установка, настройка, обновление программных продуктов 1С. Обучение и консультирование пользователей по ведению учета в различных конфигурациях 1С. ",,Нет опыта,Стажировка,https://hh.ru/vacancy/80583356
Backend Developer (Python/Go),,Астана,ProPeople Global,14-07-2023,"Сильные навыки программирования на языках Python, включая опыт работы с их стандартными библиотеками, фреймворками и инструментами разработки. Понимание принципов и...","Обеспечивать качественную техническую проработку и реализацию продукта. Создание общей технологической структуры команды: архитектура, системный дизайн, технологические best-practices. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83434796
PL/SQL-разработчик,,Алматы,Банк ЦентрКредит,10-07-2023,"Отличное знание АБИС Colvir. Отличное знание языка PL/SQL, SQL. Умение работать с JSON, XML. Опыт работы с микросервисами. ","Разработка функционала в АБИС Colvir. Разработка структур данных в БД PostgreSQL. Настройка бухмоделей, разработка операций, фоновых заданий.",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81894777
Learning and Development Specialist— Talent Department,,Алматы,"Deloitte, Caspian Region",13-07-2023,"Experience as a training coordinator, training organiser or administrative assistant of over one year. A proactive approach and independence, an...","Prepare training schedules for learning seasons. Manage and coordinate learning events (training, exams and presentations): register attendees, work with trainers...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83388201
Senior Java developer,1000000 KZT,Алматы,Prime Source,17-07-2023,"Работа с требованиями: документирование, процесс управления, декомпозиция, тестирование. Знание принципов ООП. Знание гибких методологий Agile: Scrum, Kanban. Знание стадий жизненного...",Разработка и развитие новых и существующих проектов. Оптимизация производительности приложения. Взаимодействие с внешними API. Тестирование и документирование кода. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83517756
Разработчик Oracle PL/SQL (FinTech remote),,Алматы,Финансовые Платформы,22-07-2023,Опыт работы с СУБД Oracle (9i-19c) не менее 3 лет. Опыт проектирования БД. Разработка SQL-запросов (СУБД...,"Участвовать в проекте миграции данных высоконагруженного банковского приложения, работающего на базе СУБД Oracle. Разрабатывать пакетные структуры PL/SQL. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83722777
Android - разработчик,,Алматы,АО «Bank Freedom Finance Kazakhstan»,17-07-2023,Опыт разработки Android приложений не менее 1 года. Желание развиваться в сфере Android разработки. Наличие высшего образования.,Развитие и поддержка мобильных приложений Банка на платформе Android. Создание нового и оптимизация работы имеющегося функционала.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83522498
BI разработчик,,Алматы,Банк ВТБ (Казахстан) Дочерняя организация Акционерное общество,20-07-2023,"Высшее техническое образование. Понимание архитектуры DWH. Знания PL/SQL, SQL и оптимизации, банковских продуктов, бухгалтерии и учета. Опыт разработки регуляторных...",Разрабатывать и сопровождать витрины данных и отчетов. Разрабатывать BI-приложения. Оперативно исправлять ошибки в случае сбоя / выявлять расхождения. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83727049
Middle Unity Developer (Разработчик игр на Unity),,Алматы,Medeu Dev (Медеу Дев),30-06-2023,Техническое образование (желательно высшее). Отличное знание: Основ программирования. Принципов ООП. Компьютерной графики. Клиент-серверного взаимодействия. Опыт программирования от 2 лет...,"Поддержка и развитие уже опубликованных игр. Интеграция сервисов и SDK. Адаптация игр под новые платформы, публикация, сопровождение. Разработка новых игр...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82822234
C# разработчик,50000 - 140000 RUR,Астана,Cybernetically Inc.,24-07-2023,Отслеживание последних тенденций и новых технологий в индустрии. Профессиональный или любительский опыт в разработке на C# и знание .NET-фреймворков. ,"Вы будете работать в тесном взаимодействии с нашей командой разработчиков и дизайнеров, внося свой вклад в создание первоклассных решений. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83312070
Middle Computer Vision разработчик,300000 - 600000 KZT,Астана,Cleverest Technologies,03-07-2023,Имеешь нестандартное и богатое идеями мышление. Умеешь оперативно и качественно выполнять свою работу. Есть знания и опыт в Computer Vision...,Разработка кода для проектов по Computer Vision.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82922194
Инженер-программист Creatio,,Алматы,INForce,12-07-2023,"Понимание принципов работы REST, SQL, JS и C#. Высшее или среднее специальное образование в IT-области или прохождение соответствующих курсов. ","Разработка и внедрение новых модулей в системе Creatio в составе проектной команды. Развитие и поддержка существующих модулей, работа с обращениями...",,Нет опыта,Полная занятость,https://hh.ru/vacancy/83346300
Android-разработчик,500000 - 1100000 KZT,Алматы,Колеса,05-07-2023,"Опыт разработки под платформу Android и наличие завершенных Android приложений. Желание развиваться в сфере Android разработки. Уверенное понимание Java, Kotlin...",Развивать и поддерживать мобильные приложения лучших IT-продуктов Казахстана на платформе Android. Создавать новый функционал и оптимизировать работу имеющегося. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83003088
Python Developer,,Алматы,SlonW,11-07-2023,"Уверенные знания и опыт работы с Python (фреймворки Django, Flask) от 4 лет. Навыки объектно-ориентированного программирования. Уверенное владение системой...","Разработка бэкенда для веб-приложений с использованием Django, Flask и т.д.. Проектирование и совершенствование архитектуры ПО. Повышение производительности и...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83284841
Разработчик 1C,1000000 KZT,Алматы,SMARTCO SOLUTIONS,26-06-2023,"Высшее образование. Опыт в разработке и модификации систем 1С. Знание концепции объектно-ориентированного программирования. Опыт разработки требований, архитектуры, unit...",Участие в проектах внедрения системы 1С для внешних Заказчиков (доработка системы в соответствии с требованиями Заказчика). Разработка интеграционных модулей. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82415250
"Веб-разработчик, Middle React Developer",400000 - 600000 KZT,Алматы,Nadvan ABO Group (Надван АБО Груп),02-07-2023,"Только с коммерческим опытом! Уверенный знания React. Опыт работы с API интеграциями, Jamstack. Отличные знания HTML/CSS/JS. Знание ООП. ",Разработка и развитие проектов на React. Выполнение задач по техническому сопровождению сайтов. Верстка и программирование сайтов на различных CMS.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82882262
Разработчик сайта (сео оптимизация),,Астана,ARTER,10-07-2023,Знание SEO. Знание Wordpress.,"Продвижение сайта по SEO. Держать сайт в топ 3-4. Постоянная работа над сайтом. Закупать ссылки, и постоянное увеличение ссылочной...",,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/83235162
Программист PLC SCADA,,Астана,Казахалтын Тechnology,17-07-2023,"Высшее или среднее техническое образование по специализации IT-технологий, автоматизация и управление, информационные системы). Стаж работы по специальности не менее...",Обеспечение бесперебойной работы АСУ ТП. Разработка технологии решения задачи по всем этапам обработки информации.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83517298
Программист 1С (удалённо),1000 USD,Алматы,Энтерэго,12-07-2023,Опыт работы программистом 1С от 1 года. Русский язык (устный и письменный). Знание 1С 8. Красивый чистый код. ,"Программная доработка 1С 8 (различные конфигурации): нестандартные отчеты, выгрузки, правила обмена, настройка прав, синхронизация конфигураций, интеграция 1С с...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81837897
XR Developer,3000 - 4000 USD,Алматы,Игошена Ж.Н.,24-07-2023,4 years of related education and experience. Strong execution skills – ability to get the job done from start to finish. ,Create innovative learning solutions focused on the learner’s experience. Collaborate and partner with employees across organizational boundaries. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83923468
Python разработчик,,Алматы,Prime Source,26-06-2023,Требуемый опыт работы: 3–6 лет. Высшее образование в области технических или естественных наук. GeoServer. Postgre SQL (PostGIS). Javascript. ,Участие в разработке проектов в области Геоинформационных систем. Работа с базами геопространственных данных.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82389017
Java full stack developer (Middle/Senior),800000 KZT,Астана,FSD,17-07-2023,Опыт программирования на Java от 3 лет. Понимание принципов ООП. Умение разбираться в чужом коде. PostgreSQL (писать сложные вложенные запросы...,"Разработка backend-приложений на языке Java. Разработка frontend-клиентов с использованием веб-технологий jQuery , AngularJS, React, NodeJS. Выполнение изменений в...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83520037
Разработчик Python,,Алматы,Тинькофф,17-07-2023,Отличное знание Python 3 и опыт промышленной разработки на Python от трех лет. Опыт многопоточного и асинхронного программирования. ,Проектирование компонентов систем. Организация процесса разработки. Написание и ревью кода. Наставление менее опытных коллег.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83521985
Java-разработчик (Middle/Senior),,Астана,Тамур,04-07-2023,"Уверенное знание Java, принципов ООП, работа с многопоточностью, файлами, базами данных, лямбда-выражениями. - Знание базовых backend-технологий: JSP, Servlet, Socket. - ","Разработка backend-приложений на языке Java. - Разработка frontend-клиентов с использованием веб-технологий jQuery , AngularJS, React, NodeJS. - Документирование функциональных возможностей...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82983879
Middle/Senior Python Developer,,Алматы,"Bank RBK, АО",29-06-2023,"Опыт создания приложений и разработки API на Python, используя веб-фреймворки и библиотеки (DJango или Asyncio / FastAPI и др.). ",Разработка клиентских продуктов Банка. Участие в проектировании архитектуры и предложений по улучшению решений и процессов.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82773299
Fullstack-разработчик,,Алматы,Arbuz Group (Арбуз Груп),30-06-2023,Опыт работы от 4 лет. Программирование на JavaScript и PHP. Опыт работы с фреймворком Vue.js или React.js (у нас — Vue.js). ,"Разработка пользовательских веб-интерфейсов и бэкенда. Создание и программирование алгоритмов логики работы интерфейсов и систем. Проектирование систем, подсистем и новых...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82845160
Backend разработчик,,Алматы,RAMS QAZAQSTAN,19-07-2023,Отличные знания PHP. * Уверенное знание фреймворка Laravel. * PostgreSQL/MySQL. * понимание принципов ООП и паттерна MVC. * Умение разбираться в чужом коде. ,,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82214898
Java Back-end Developer,500000 KZT,Алматы,UCO,01-07-2023,Дружная команда cертифицированных профессионалов с опытом (Обмен знаниями). Получение опыта на реальных проектах.,"Участие в проектах по разработке новых продуктов. Оптимизация и поддержка созданных продуктов. Проектная разработка по различным методологиям - водопад, SCRUM, KANBAN...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81404723
Middle/Senior Java Developer,,Алматы,One technologies,23-07-2023,"Опыт в DevOps, CI/CD. Опыт создания отчетов (Jasper Reports, Crystal Reports, ...). Опыт разработки микросервисной архитектуры. Знание и опыт написания...","Разрабатывать новые и улучшать существующие сервисы. Активно участвовать в процессе разработки, от проектирования архитектуры до релиза. Менторство.",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83515279
Backend разработчик,400000 - 600000 KZT,Алматы,Birdhouse,12-07-2023,Опыт работы на позиции Backend разработчик не менее 2х лет.,Разработка и поддержка серверной части проекта. Работа с базами данных. Разработка API. Оптимизация производительности. Тестирование и отладка. Работа с другими...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83343396
Frontend-разработчик (React),,Алматы,Тинькофф,21-07-2023,Отличные знания JavaScript. Опыт работы с React. Понимание современного стека web-разработки. Готовность работать в распределенной команде. Опыт работы с...,В большинстве команд используем общий стек: технический радар Тинькофф. Проводим регулярные (но не слишком частые) общие встречи внутреннего фронтенд-сообщества. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82857710
Android Developer Middle,800000 - 1000000 KZT,Алматы,Tredo,22-07-2023,"Опыт разработки приложений под Android от 2-3х лет. Уверенное владение языками Kotlin/Java. Знание архитектурных паттернов: MVP, MVC...",Эффективное делегирование задач между членами команды. Высокая степень вовлеченности и развития навыков у команды. Управление и выстраивание системы мотивации для...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83657333
Unity3D / C# разработчик,,Астана,ROQED,28-06-2023,"Уверенное знание Unity3D, C#. Опыт разработки не менее 1-года. Навыки работы с Git. Английский язык на уровне...",Развитие текущих и создание новых интерактивных проектов. Участие в разработке и отработке новых технологий для 3D и VR областей.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/71749573
Программист-разработчик,,Астана,Hitmall,22-07-2023,,,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83123840
Frontend-разработчик (Middle),,Алматы,Bereke Bank,26-06-2023,"Уверенное знание JS. Навыки работы с React, TypeScript. Опыт верстки и построения адаптивных/кросс-браузерных веб приложений. Понимание принипов построения...",Разработка нового фронта для бизнес портала. Декомпозирование бизнес-требований на задачи. Взаимодействие с коллегами (бэкенд и фронтенд-разработчики). ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82426761
Flutter разработчик,300000 - 400000 KZT,Алматы,ТУРГУНБАЕВ Е. Е,22-07-2023,Опыт работы с Flutter 1-2 года. Опыт работы с Git. Опыт работы с паттерном Bloc для state management’a. ,Pixel perfect верстка с Фигмы.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82974614
PHP программист,2500 - 4500 USD,Алматы,Code4U,24-07-2023,,,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81010471
Стажер-программист 1С,70000 KZT,Алматы,Кибернетика.com,24-07-2023,"Если ты начинающий специалист с небольшим опытом или без опыта, но с желанием стать программистом 1С: Хотеть самообучаться. ",Отправляем на курсы по бухгалтерскому учету. «Старшие товарищи» не оставят тебя в сложной ситуации наедине с клиентом. Индивидуальный план развития.,,Нет опыта,Стажировка,https://hh.ru/vacancy/83911461
Инженер-программист АСУ ТП,,Актобе,"МунайГаз, Инжиниринговая Компания",29-06-2023,"Требуемые навыки (квалификация): Высшее образование. Опыт работ с оборудованием КИПиА, АСУТП в нефтегазовой промышленности не менее 1 года. ","Разработка и внедрение прикладного ПО АСУ ТП на базе программных продуктов Emerson Process Management, Siemens и др. Консультации персонала заказчиков...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82778965
Business Development Sales Manager (BDSM),200000 - 1000000 KZT,Алматы,HR-Bot,24-07-2023,,,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83913950
C# разработчик,50000 - 140000 RUR,Алматы,Cybernetically Inc.,24-07-2023,Отслеживание последних тенденций и новых технологий в индустрии. Профессиональный или любительский опыт в разработке на C# и знание .NET-фреймворков. ,"Вы будете работать в тесном взаимодействии с нашей командой разработчиков и дизайнеров, внося свой вклад в создание первоклассных решений. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83312071
Разработчик Python,,Астана,Тинькофф,17-07-2023,Отличное знание Python 3 и опыт промышленной разработки на Python от трех лет. Опыт многопоточного и асинхронного программирования. ,Проектирование компонентов систем. Организация процесса разработки. Написание и ревью кода. Наставление менее опытных коллег.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83521957
Программист-разработчик,,Караганда,Digital Direction,24-07-2023,"Техническое образование (ИТ, математическое, техническое). Опыт работы от 1 до 3 лет. Желание развиваться и учиться. Опыт работы с реляционными...","Участвовать в тестировании решения. Поддерживать и развивать решения. Взаимодействовать с аналитиками и разработчиками. Разработка web-приложений и сайтов, доработка существующих...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81009070
Разработчик чат ботов,,Алматы,Exalted Dynasty (SyncMe),05-07-2023,"Основными критериями для выбора являются достойный опыт в кодинге и умение создавать интеграции со сторонними сервисами, преимущественно - Chat GPT от...",,,От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/83040273
Business Development Manager,,Астана,Directum,21-07-2023,"ECM/BPM/CSP платформа Directum. Отдельные решения, напр. Contracts Management, Invoice Management, AI-инструменты и др. Высшее образование. ",Участвовать в планировании и координировании задач. Проводить переговоры с локальными экспертами и менеджментом потенциальных клиентов и партнёров. Выстраивать нетворкинговую сеть. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83822375
Golang разработчик,,Алматы,Freedom Technologies,13-07-2023,Опыт разработки на Go не менее 3 лет. Опыт разработки микросервисных приложений на Go. Понимание сетевых протоколов. Знания REST API...,Создание программных решений. Управление разработкой программного обеспечения полного жизненного цикла. Технический анализ и тестирование. Участие в разработке сложного решения в...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83384266
Разработчик NodeJS,80000 - 150000 RUR,Астана,Грин-Апи,23-07-2023,"Опыт серверной разработки веб-приложений (желателен). Наличие собственных проектов, запущенных в промышленную эксплуатацию (или хотя бы пет проекты). ","Участие в разработке бэкенда на NodeJS. Интеграция с RabbitMQ, MondoBD. Глубокое погружение в реверс инжиниринг приложений (Android, Web). ",,Нет опыта,Полная занятость,https://hh.ru/vacancy/83760123
IOS-Android developer,,Астана,АДмастерс,19-07-2023,Новые знания и сильное окружение. Не менее 3 лет профессионального опыта в разработке мобильных приложений. Уверенное знание разработки под iOS...,Разрабатывать и поддерживать функционал продукта. Вместе с командой развивать архитектуру проекта. Автоматизировать разработку и тестирование.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83667080
Backend разработчик/Программист (strong junior / middle),350000 - 500000 KZT,Актау,Oktrening,20-07-2023,,"3. Вам нужно будет попунктно выполнять задачи по разработки функционала, так же тестировать, выявлять баги и устранять их, достигая поставленных...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83760919
Инженер-схемотехник / программист микроконтроллеров,,Алматы,НПП ТехноЛаб,21-07-2023,Предпочтение инженерам-универсалам: схемотехника + программирование микроконтроллеров. Важно уметь быстро разрабатывать современную цифровую и аналоговую схемотехнику и писать под неё...,"Семейство электровелосипедов нового поколения (разработка силовой установки и систем управления, внедрение LiFePo4 батарей). - Платформа для разработки носимых устройств, интегрированная...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83357120
Специалист программист 1С,150000 - 250000 KZT,Кокшетау,I.T.Expert,17-07-2023,"Опыт работы в IT, от 5 лет. Широкие компетенции в ИТ. Способность быстро обучаться. Ответственность за результаты работы. ","Установка, настройка 1С. - Программное сопровождение 1С. - Администрирование 1С. - Консультация клиентов по программным продуктам 1C. - ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83513639
Стажер-программист 1С,,Алматы,АЛМАЗБЕКОВ,19-07-2023,"Сертификат о прохождении курса по завершению. Ты ответственный, целеустремлённый и исполнительный.",Обучение работе в программе 1С от администрирования до программирования.,,Нет опыта,Стажировка,https://hh.ru/vacancy/82954970
Android - разработчик (Junior+/Middle),,Астана,Тамур,10-07-2023,Хорошего знания языка Kotlin. - Хорошего знания юай фреймворка Jetpack Compose. - Опыта работы с асинхронным программированием. Понимание его принципов. - ,"Flow/Coroutines. - Разрабатывать нативное приложение под Android с использованием Jetpack Compose. - Участвовать в разработке нового функционала. - Дорабатывать существующее приложения, багфикс. - ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83223168
Backend Node.js разработчик,400000 KZT,Астана,KDS Solutions,17-07-2023,Опыт работы в разработке веб-приложений с использованием ExpressJS/TotalJS и сопутствующих технологий не менее 2 лет. - Глубокое понимание NodeJS...,"Разработка архитектуры веб-приложений на основе ExpressJS/Total.js, определение структуры компонентов и принятие технических решений. - Создание высококачественного и масштабируемого кода...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83514128
Программист-схемотехник,,Астана,SpaceLab,03-07-2023,"Требуемый опыт работы: 1–3 года. Опыт работы от 1-3 года. Требование: знание STM, ESP, ATMEGA, TMS чипов. ","Схемотехника, трассировка плат, программирование чипов.",,От 1 года до 3 лет,Проектная работа,https://hh.ru/vacancy/82903692
Разработчик С++,300000 - 1000000 KZT,Алматы,«Научно-Исследовательская Лаборатория «Гамма Технологии»,17-07-2023,"Твердые знания языков программирования С, С++. Опыт разработки приложений на языках С, С++ не менее 2-х лет. ",Разработка программного обеспечения.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/55839478
Программист 1С,90000 - 300000 KZT,Актау,Информационный Технологический Сервис,20-07-2023,Опыт работы от 2-х лет. Высшее или среднее профессиональное образование. Практические навыки программирования на платформе 1С:Предприятие 8...,Администрирование и конфигурирование программ 1С. Поддержка и обслуживание платформы 1С 8.2/8.3. Автоматизация бизнеса клиентов с...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83757000
Middle Python Developer,,Алматы,AVIATA.KZ,22-07-2023,"Опыт работы с технологиями Redis, Rabbit MQ, Docker, либо с их аналогами. Опыт работы с SOAP, Web services и REST. ",Разработка web части сайтов. Разработка REST сервисов. Разработка микросервисов. Разработка клиентов для работы со сторонними API. Написание unit тестов. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83188462
Front-end разработчик (Svelte),400000 KZT,Алматы,Med365,29-06-2023,"опыт работы с любым из следующих фреймворков: Angular, React, Vue, Svelte. - уверенное знание TypeScript, Javascript и ES6. - ","написание кода шаблонов и компонентов для взаимодействия с внешними сервисами. - поиск и отладка проблем, работа с существующим кодом, написанным другими...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82753415
Android разработчик,300000 - 300000 KZT,Алматы,TMT INC,22-07-2023,"Опыт разработки приложений под Android. Понимаете, что такое WebView приложения, и умеете их разрабатывать. Знаете, что такое DeepLinks и как...",Создание мобильных приложений на платформе Android.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83402509
ML-разработчик в RecSys,,Алматы,Яндекс,13-07-2023,Больше двух лет занимались промышленным ML. Хорошо знаете Python или C++. Работали в поисковых проектах или над рекомендательными системами.,Команда ML-проектов Браузера помогает внедрять в продукты генеративные и классические методы и разрабатывает собственные проекты на основе машинного обучения. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83412768
PHP-разработчик (Laravel),,Караганда,"Олимп КДЛ, ТМ (ТОО Мырза Хан)",18-07-2023,"PHP 7-8, MySQL. Понимание принципов OOП. Уверенные знания Laravel. Опыт работы с Vue. Знание фреймоворка Yii2. ","Разработка web-приложений и сайтов, доработка существующих проектов. Интеграции с различными сервисами.",,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/83590782
Мобильный разработчик React Native,,Алматы,Орион Система,20-07-2023,JavaScript ES6+ / TypeScript. Опыт разработки на JavaScript/Typescript от 1-го года. Уверенное владение React.js и React Native. ,Разработка и поддержка мобильного приложения.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83724836
Back-end разработчик,400000 KZT,Алматы,PAYDA Accounting Development (ПАЙДА Аккаунтинг Девелопмент),24-07-2023,"Уверенное знание Python и фреймворка FastApi. Знание принципов ООП, SOLID, паттернов проектирования. Опыт с микросервисной и монолитной архитектурами. ",Разработка и настройка ПО для интеграционных сервисов на основе микросервисной архитектуры. Создание новых систем и рефакторинг существующих систем. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82522439
Python backend разработчик,300000 - 500000 KZT,Алматы,«DZHANDOSOV SOFT»,27-06-2023,Опыт работы с Python 3.6+. Опыт работы с PostgreSQL и его администрирование. Хорошее знание Django 3.2 и...,Разработка Web-приложений и сервисов. Сопровождение и поддержка Web-приложений. Написание интеграционных тестов. Шаблоны проектирования.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82508298
Web-разработчик,150000 KZT,Алматы,Истамбеков Аден Рустамович,12-07-2023,Знание микросервисов. REST. Gitlab Cl.,Поддержка готового сайта. Разработка новых разделов. Работа с CRM. Go-kit.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83317179
Разработчик PHP (удаленно),,Алматы,FintechSoft (ФинтехСофт),15-07-2023,"Опыт работы с языком программирования PHP и фреймворками, такими как Laravel, Symfony или Yii2. Знание HTML, CSS и JavaScript...","Разработка и поддержка веб-приложений на языке программирования PHP. Создание эффективного и масштабируемого кода, соответствующего требованиям проекта. Интеграция веб-приложений...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83471692
Developer,2000 - 2500 USD,Караганда,LenaSoftTeam spol.s r.o.,03-07-2023,"Мы ищем опытного разработчика с многолетним опытом работы на C#, MS SQL, умеющим взаимодействовать с командой разработчиков, для чего необходим...",О продукте: Автоматическая платформа торговли ценными бумагами. Минимально 5+ лет в разработке программного обеспечения .NET C#. Разработка баз данных...,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/76601398
Frontend Senior Developer (Team-Lead),1000000 KZT,Алматы,Зина Групп,26-06-2023,"Стек: Vue 3 , TypeScript, JavaScript, Quasar as UiKit. Sentry / storybook (+ Figma integration). Писать код, много кода. Опыт коммерческой разработки...",Разрабатывать новые компоненты нашего продукта с нуля. Участвовать в разработке архитектуры. Проводить code-review коллег. Улучшать существующую часть продукта. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82393981
Middle Python Разработчик,,Алматы,Arbuz Group (Арбуз Груп),01-07-2023,"Опыт работы от 2-лет. Понимание алгоритмов и структур данных. Программирование на Python (FastAPI, SQLAlchemy). Умение писать чистый, тестируемый код. ","Распил монолита написанной на PHP на Python. Создание и программирование алгоритмов логики работы интерфейсов и систем. Проектирование систем, подсистем и...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82870573
Middle Unity Developer / Разработчик на Unity,250000 - 450000 KZT,Павлодар,TECHNICAL CAPABILITIES CIS,18-07-2023,"Высшее техническое образование. Опыт разработки приложений под мобильные платформы (iOS, Android) от 5-ти лет. Опыт работы в гейм-деве...",Введение в компанию. Разработка программного кода игровых приложений для мобильных платформ на C# в Unity. Взаимодействие с командой проекта: другим...,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83601486
